Age,Channel,Band,AbsMean_log10,AbsSD_log10,RelMean,RelSD
30,F3,Theta,0.725591,0.059682,-1.218903,0.402926
30,F3,Alpha,0.787691,0.084987,-0.400645,0.646921
30,F3,Beta,0.635260,0.059661,-2.233505,0.496318
30,F3,Total,0.876719,0.058103,NaN,NaN
30,Fz,Delta,0.722958,0.044373,-1.351548,0.564906
30,Fz,Theta,0.727836,0.058643,-1.322967,0.387462
30,Fz,Alpha,0.809017,0.088023,-0.236200,0.645118
30,Fz,Beta,0.648245,0.061754,-2.200286,0.497161
30,Fz,Total,0.887102,0.060691,NaN,NaN
30,F4,Delta,0.726480,0.045476,-1.360641,0.577077
30,F4,Theta,0.731191,0.062867,-1.321761,0.413888
30,F4,Alpha,0.813072,0.091927,-0.234954,0.667436
30,F4,Beta,0.648971,0.066094,-2.219658,0.513903
30,F4,Total,0.890465,0.064166,NaN,NaN
30,F8,Delta,0.722088,0.051319,-1.561268,0.649981
30,F8,Theta,0.725867,0.066763,-1.574717,0.460304
30,F8,Alpha,0.843077,0.097291,0.074469,0.714422
30,F8,Beta,0.662268,0.066552,-2.236314,0.533530
30,F8,Total,0.906420,0.070732,NaN,NaN
30,T7,Delta,0.724401,0.050498,-1.548622,0.636178
30,T7,Theta,0.723795,0.066957,-1.586605,0.473840
30,T7,Alpha,0.843995,0.100338,0.079532,0.737239
30,T7,Beta,0.656134,0.066035,-2.280609,0.541954
30,T7,Total,0.904933,0.071487,NaN,NaN
30,C3,Delta,0.722412,0.059841,-1.827924,0.782000
30,C3,Theta,0.724822,0.073174,-1.935062,0.569203
30,C3,Alpha,0.888858,0.114729,0.489305,0.838818
30,C3,Beta,0.681731,0.069719,-2.415589,0.611864
30,C3,Total,0.936175,0.087201,NaN,NaN
30,Cz,Delta,0.723479,0.060099,-1.826800,0.768122
30,Cz,Theta,0.727544,0.075165,-1.980401,0.560267
30,Cz,Alpha,0.897264,0.114773,0.553747,0.826929
30,Cz,Beta,0.681724,0.069511,-2.476151,0.591626
30,Cz,Total,0.943540,0.087067,NaN,NaN
30,C4,Delta,0.655753,0.055235,-1.061226,0.536393
30,C4,Theta,0.645855,0.062025,-1.319914,0.358862
30,C4,Alpha,0.715520,0.081337,-0.456283,0.595670
30,C4,Beta,0.580814,0.056247,-2.119900,0.443013
30,C4,Total,0.805042,0.059552,NaN,NaN
30,T8,Delta,0.659849,0.055138,-1.073968,0.537409
30,T8,Theta,0.649245,0.065431,-1.336191,0.365269
30,T8,Alpha,0.719707,0.083693,-0.449502,0.592188
30,T8,Beta,0.585688,0.062363,-2.080703,0.510235
30,T8,Total,0.809710,0.061262,NaN,NaN
30,P7,Delta,0.648284,0.050112,-1.386419,0.498665
30,P7,Theta,0.652375,0.061619,-1.431507,0.369771
30,P7,Alpha,0.740879,0.080613,-0.281432,0.584354
30,P7,Beta,0.615960,0.060253,-1.915308,0.548057
30,P7,Total,0.820798,0.058979,NaN,NaN
30,P3,Delta,0.646399,0.055432,-1.335609,0.503737
30,P3,Theta,0.647653,0.067676,-1.406102,0.357609
30,P3,Alpha,0.735291,0.088695,-0.289893,0.592691
30,P3,Beta,0.602940,0.062609,-1.947164,0.531038
30,P3,Total,0.814051,0.065583,NaN,NaN
30,Pz,Delta,0.680222,0.051226,-1.505114,0.630625
30,Pz,Theta,0.678990,0.065623,-1.628168,0.446826
30,Pz,Alpha,0.796597,0.091985,0.025391,0.684629
30,Pz,Beta,0.639228,0.059286,-2.106389,0.546774
30,Pz,Total,0.863883,0.067298,NaN,NaN
30,P4,Delta,0.678654,0.057189,-1.577989,0.686570
30,P4,Theta,0.676001,0.075639,-1.738173,0.460138
30,P4,Alpha,0.812971,0.105341,0.183768,0.750242
30,P4,Beta,0.631872,0.063881,-2.243120,0.572443
30,P4,Total,0.870855,0.077683,NaN,NaN
30,P8,Delta,0.759438,0.041641,-1.165325,0.535744
30,P8,Theta,0.763675,0.060237,-1.167110,0.422177
30,P8,Alpha,0.820121,0.083450,-0.427749,0.653508
30,P8,Beta,0.659992,0.058762,-2.316878,0.490240
30,P8,Total,0.911156,0.057114,NaN,NaN
30,O1,Delta,0.764921,0.040210,-1.239079,0.556562
30,O1,Theta,0.771343,0.056261,-1.206463,0.391160
30,O1,Alpha,0.835764,0.086116,-0.332583,0.652932
30,O1,Beta,0.667312,0.058757,-2.351489,0.479344
30,O1,Total,0.921478,0.057516,NaN,NaN
30,O2,Delta,0.750543,0.044253,-1.524668,0.663251
30,O2,Theta,0.755277,0.062561,-1.534804,0.487810
30,O2,Alpha,0.866295,0.096534,0.064588,0.746954
30,O2,Beta,0.678038,0.060171,-2.361241,0.514935
30,O2,Total,0.932145,0.066377,NaN,NaN
31,Fp1,Delta,0.722751,0.056520,-0.879329,0.593160
31,Fp1,Theta,0.696178,0.063707,-1.360376,0.364906
31,Fp1,Alpha,0.760221,0.089489,-0.543170,0.667753
31,Fp1,Beta,0.616628,0.059985,-2.236144,0.491058
31,Fp1,Total,0.857598,0.063492,NaN,NaN
31,Fp2,Delta,0.730952,0.060401,-0.857698,0.599696
31,Fp2,Theta,0.700691,0.064245,-1.361776,0.378688
31,Fp2,Alpha,0.763200,0.086427,-0.558014,0.677791
31,Fp2,Beta,0.619179,0.056631,-2.261618,0.487493
31,Fp2,Total,0.862507,0.062360,NaN,NaN
31,F7,Delta,0.715548,0.047061,-1.203236,0.569248
31,F7,Theta,0.719905,0.059354,-1.240935,0.387332
31,F7,Alpha,0.784263,0.087594,-0.385957,0.663442
31,F7,Beta,0.636089,0.060012,-2.187746,0.485838
31,F7,Total,0.872395,0.060017,NaN,NaN
31,F3,Delta,0.716258,0.044860,-1.210207,0.562881
31,F3,Theta,0.721997,0.060260,-1.234168,0.404657
31,F3,Alpha,0.786253,0.086460,-0.380487,0.655865
31,F3,Beta,0.634641,0.060454,-2.203020,0.504583
31,F3,Total,0.874165,0.059049,NaN,NaN
31,Fz,Delta,0.718663,0.044893,-1.375291,0.575819
31,Fz,Theta,0.723816,0.059271,-1.341089,0.389486
31,Fz,Alpha,0.806668,0.089446,-0.224860,0.653616
31,Fz,Beta,0.648064,0.062527,-2.161538,0.505612
31,Fz,Total,0.884343,0.061684,NaN,NaN
31,F4,Delta,0.722271,0.046044,-1.383892,0.587461
31,F4,Theta,0.727427,0.063619,-1.339501,0.416142
31,F4,Alpha,0.810726,0.093539,-0.223557,0.676191
31,F4,Beta,0.648972,0.067055,-2.181690,0.522918
31,F4,Total,0.887907,0.065307,NaN,NaN
31,F8,Delta,0.718495,0.051906,-1.578637,0.662598
31,F8,Theta,0.721706,0.067275,-1.590288,0.460978
31,F8,Alpha,0.839704,0.098774,0.075090,0.722617
31,F8,Beta,0.661945,0.067420,-2.195389,0.540964
31,F8,Total,0.903325,0.071749,NaN,NaN
31,T7,Delta,0.720216,0.050918,-1.562595,0.645863
31,T7,Theta,0.719351,0.067511,-1.598388,0.475028
31,T7,Alpha,0.839870,0.101772,0.076405,0.745053
31,T7,Beta,0.655270,0.066845,-2.241523,0.549073
31,T7,Total,0.901281,0.072439,NaN,NaN
31,C3,Delta,0.716838,0.060283,-1.841930,0.793882
31,C3,Theta,0.719816,0.073636,-1.931698,0.570647
31,C3,Alpha,0.883117,0.116357,0.477050,0.848106
31,C3,Beta,0.678308,0.070439,-2.379930,0.618585
31,C3,Total,0.930587,0.088365,NaN,NaN
31,Cz,Delta,0.717437,0.060349,-1.840089,0.780831
31,Cz,Theta,0.722094,0.075637,-1.974589,0.562471
31,Cz,Alpha,0.891004,0.116437,0.540190,0.837479
31,Cz,Beta,0.677588,0.070173,-2.443967,0.597976
31,Cz,Total,0.937256,0.088194,NaN,NaN
31,C4,Delta,0.652914,0.055906,-1.089710,0.544793
31,C4,Theta,0.643409,0.062473,-1.333049,0.359456
31,C4,Alpha,0.714745,0.082350,-0.438406,0.601304
31,C4,Beta,0.580994,0.056633,-2.092124,0.448600
31,C4,Total,0.803392,0.060225,NaN,NaN
31,T8,Delta,0.655040,0.055845,-1.103197,0.544778
31,T8,Theta,0.645674,0.066287,-1.350551,0.367362
31,T8,Alpha,0.718081,0.085049,-0.431512,0.598273
31,T8,Beta,0.585199,0.063209,-2.051277,0.519378
31,T8,Total,0.807128,0.062215,NaN,NaN
31,P7,Delta,0.645250,0.050764,-1.413693,0.505865
31,P7,Theta,0.649479,0.062110,-1.446566,0.370289
31,P7,Alpha,0.739372,0.081585,-0.264015,0.589109
31,P7,Beta,0.615242,0.060696,-1.882244,0.551499
31,P7,Total,0.818831,0.059747,NaN,NaN
31,P3,Delta,0.640997,0.056362,-1.358858,0.511301
31,P3,Theta,0.643667,0.068371,-1.421625,0.358226
31,P3,Alpha,0.732783,0.090027,-0.276469,0.599009
31,P3,Beta,0.601642,0.063254,-1.915650,0.537322
31,P3,Total,0.811162,0.066562,NaN,NaN
31,Pz,Delta,0.678118,0.051417,-1.526255,0.639342
31,Pz,Theta,0.676640,0.065726,-1.635065,0.446913
31,Pz,Alpha,0.794017,0.092826,0.025724,0.688701
31,Pz,Beta,0.639098,0.059696,-2.070225,0.550246
31,Pz,Total,0.861752,0.067826,NaN,NaN
31,P4,Delta,0.674144,0.057768,-1.595674,0.697609
31,P4,Theta,0.671822,0.076181,-1.742647,0.459717
31,P4,Alpha,0.808786,0.106649,0.179115,0.757578
31,P4,Beta,0.630025,0.064386,-2.211217,0.579340
31,P4,Total,0.866663,0.078558,NaN,NaN
31,P8,Delta,0.754872,0.041989,-1.193077,0.544828
31,P8,Theta,0.759534,0.060621,-1.183373,0.423524
31,P8,Alpha,0.818439,0.084884,-0.406100,0.662234
31,P8,Beta,0.658963,0.059447,-2.286629,0.499102
31,P8,Total,0.908044,0.057974,NaN,NaN
31,O1,Delta,0.760418,0.040643,-1.262550,0.566765
31,O1,Theta,0.766998,0.056797,-1.228198,0.393566
31,O1,Alpha,0.833795,0.087570,-0.313735,0.661833
31,O1,Beta,0.667262,0.059589,-2.313571,0.488297
31,O1,Total,0.918681,0.058482,NaN,NaN
31,O2,Delta,0.746392,0.044476,-1.539487,0.674128
31,O2,Theta,0.750838,0.062909,-1.549769,0.487793
31,O2,Alpha,0.862570,0.097895,0.066944,0.753935
31,O2,Beta,0.677632,0.060945,-2.319868,0.521852
31,O2,Total,0.928766,0.067248,NaN,NaN
32,Fp1,Delta,0.722751,0.056520,-0.879329,0.593160
32,Fp1,Theta,0.696178,0.063707,-1.360376,0.364906
32,Fp1,Alpha,0.760221,0.089489,-0.543170,0.667753
32,Fp1,Beta,0.616628,0.059985,-2.236144,0.491058
32,Fp1,Total,0.857598,0.063492,NaN,NaN
32,Fp2,Delta,0.730952,0.060401,-0.857698,0.599696
32,Fp2,Theta,0.700691,0.064245,-1.361776,0.378688
32,Fp2,Alpha,0.763200,0.086427,-0.558014,0.677791
32,Fp2,Beta,0.619179,0.056631,-2.261618,0.487493
32,Fp2,Total,0.862507,0.062360,NaN,NaN
32,F7,Delta,0.715548,0.047061,-1.203236,0.569248
32,F7,Theta,0.719905,0.059354,-1.240935,0.387332
32,F7,Alpha,0.784263,0.087594,-0.385957,0.663442
32,F7,Beta,0.636089,0.060012,-2.187746,0.485838
32,F7,Total,0.872395,0.060017,NaN,NaN
32,F3,Delta,0.716258,0.044860,-1.210207,0.562881
32,F3,Theta,0.721997,0.060260,-1.234168,0.404657
32,F3,Alpha,0.786253,0.086460,-0.380487,0.655865
32,F3,Beta,0.634641,0.060454,-2.203020,0.504583
32,F3,Total,0.874165,0.059049,NaN,NaN
32,Fz,Delta,0.718663,0.044893,-1.375291,0.575819
32,Fz,Theta,0.723816,0.059271,-1.341089,0.389486
32,Fz,Alpha,0.806668,0.089446,-0.224860,0.653616
32,Fz,Beta,0.648064,0.062527,-2.161538,0.505612
32,Fz,Total,0.884343,0.061684,NaN,NaN
32,F4,Delta,0.722271,0.046044,-1.383892,0.587461
32,F4,Theta,0.727427,0.063619,-1.339501,0.416142
32,F4,Alpha,0.810726,0.093539,-0.223557,0.676191
32,F4,Beta,0.648972,0.067055,-2.181690,0.522918
32,F4,Total,0.887907,0.065307,NaN,NaN
32,F8,Delta,0.718495,0.051906,-1.578637,0.662598
32,F8,Theta,0.721706,0.067275,-1.590288,0.460978
32,F8,Alpha,0.839704,0.098774,0.075090,0.722617
32,F8,Beta,0.661945,0.067420,-2.195389,0.540964
32,F8,Total,0.903325,0.071749,NaN,NaN
32,T7,Delta,0.720216,0.050918,-1.562595,0.645863
32,T7,Theta,0.719351,0.067511,-1.598388,0.475028
32,T7,Alpha,0.839870,0.101772,0.076405,0.745053
32,T7,Beta,0.655270,0.066845,-2.241523,0.549073
32,T7,Total,0.901281,0.072439,NaN,NaN
32,C3,Delta,0.716838,0.060283,-1.841930,0.793882
32,C3,Theta,0.719816,0.073636,-1.931698,0.570647
32,C3,Alpha,0.883117,0.116357,0.477050,0.848106
32,C3,Beta,0.678308,0.070439,-2.379930,0.618585
32,C3,Total,0.930587,0.088365,NaN,NaN
32,Cz,Delta,0.717437,0.060349,-1.840089,0.780831
32,Cz,Theta,0.722094,0.075637,-1.974589,0.562471
32,Cz,Alpha,0.891004,0.116437,0.540190,0.837479
32,Cz,Beta,0.677588,0.070173,-2.443967,0.597976
32,Cz,Total,0.937256,0.088194,NaN,NaN
32,C4,Delta,0.652914,0.055906,-1.089710,0.544793
32,C4,Theta,0.643409,0.062473,-1.333049,0.359456
32,C4,Alpha,0.714745,0.082350,-0.438406,0.601304
32,C4,Beta,0.580994,0.056633,-2.092124,0.448600
32,C4,Total,0.803392,0.060225,NaN,NaN
32,T8,Delta,0.655040,0.055845,-1.103197,0.544778
32,T8,Theta,0.645674,0.066287,-1.350551,0.367362
32,T8,Alpha,0.718081,0.085049,-0.431512,0.598273
32,T8,Beta,0.585199,0.063209,-2.051277,0.519378
32,T8,Total,0.807128,0.062215,NaN,NaN
32,P7,Delta,0.645250,0.050764,-1.413693,0.505865
32,P7,Theta,0.649479,0.062110,-1.446566,0.370289
32,P7,Alpha,0.739372,0.081585,-0.264015,0.589109
32,P7,Beta,0.615242,0.060696,-1.882244,0.551499
32,P7,Total,0.818831,0.059747,NaN,NaN
32,P3,Delta,0.640997,0.056362,-1.358858,0.511301
32,P3,Theta,0.643667,0.068371,-1.421625,0.358226
32,P3,Alpha,0.732783,0.090027,-0.276469,0.599009
32,P3,Beta,0.601642,0.063254,-1.915650,0.537322
32,P3,Total,0.811162,0.066562,NaN,NaN
32,Pz,Delta,0.678118,0.051417,-1.526255,0.639342
32,Pz,Theta,0.676640,0.065726,-1.635065,0.446913
32,Pz,Alpha,0.794017,0.092826,0.025724,0.688701
32,Pz,Beta,0.639098,0.059696,-2.070225,0.550246
32,Pz,Total,0.861752,0.067826,NaN,NaN
32,P4,Delta,0.674144,0.057768,-1.595674,0.697609
32,P4,Theta,0.671822,0.076181,-1.742647,0.459717
32,P4,Alpha,0.808786,0.106649,0.179115,0.757578
32,P4,Beta,0.630025,0.064386,-2.211217,0.579340
32,P4,Total,0.866663,0.078558,NaN,NaN
32,P8,Delta,0.754872,0.041989,-1.193077,0.544828
32,P8,Theta,0.759534,0.060621,-1.183373,0.423524
32,P8,Alpha,0.818439,0.084884,-0.406100,0.662234
32,P8,Beta,0.658963,0.059447,-2.286629,0.499102
32,P8,Total,0.908044,0.057974,NaN,NaN
32,O1,Delta,0.760418,0.040643,-1.262550,0.566765
32,O1,Theta,0.766998,0.056797,-1.228198,0.393566
32,O1,Alpha,0.833795,0.087570,-0.313735,0.661833
32,O1,Beta,0.667262,0.059589,-2.313571,0.488297
32,O1,Total,0.918681,0.058482,NaN,NaN
32,O2,Delta,0.746392,0.044476,-1.539487,0.674128
32,O2,Theta,0.750838,0.062909,-1.549769,0.487793
32,O2,Alpha,0.862570,0.097895,0.066944,0.753935
32,O2,Beta,0.677632,0.060945,-2.319868,0.521852
32,O2,Total,0.928766,0.067248,NaN,NaN
33,Fp1,Delta,0.718847,0.056803,-0.909517,0.599985
33,Fp1,Theta,0.692694,0.064390,-1.369640,0.364688
33,Fp1,Alpha,0.758207,0.090996,-0.525436,0.675743
33,Fp1,Beta,0.615500,0.060809,-2.207224,0.497290
33,Fp1,Total,0.854613,0.064402,NaN,NaN
33,Fp2,Delta,0.726600,0.060830,-0.888165,0.606956
33,Fp2,Theta,0.697146,0.064913,-1.371988,0.378527
33,Fp2,Alpha,0.761256,0.087853,-0.539114,0.686657
33,Fp2,Beta,0.618115,0.057230,-2.233072,0.493644
33,Fp2,Total,0.859570,0.063165,NaN,NaN
33,F7,Delta,0.711826,0.047682,-1.233015,0.578964
33,F7,Theta,0.716880,0.059900,-1.255602,0.388125
33,F7,Alpha,0.783077,0.089051,-0.368030,0.671994
33,F7,Beta,0.636041,0.060793,-2.156667,0.493782
33,F7,Total,0.870314,0.060987,NaN,NaN
33,F3,Delta,0.711794,0.045342,-1.239887,0.572139
33,F3,Theta,0.718764,0.060833,-1.248992,0.406353
33,F3,Alpha,0.784922,0.087912,-0.361747,0.664684
33,F3,Beta,0.634460,0.061236,-2.172542,0.512738
33,F3,Total,0.871900,0.059984,NaN,NaN
33,Fz,Delta,0.714808,0.045411,-1.399214,0.586631
33,Fz,Theta,0.720199,0.059892,-1.358503,0.391498
33,Fz,Alpha,0.804450,0.090849,-0.214702,0.662017
33,Fz,Beta,0.648323,0.063290,-2.122773,0.513954
33,Fz,Total,0.881888,0.062663,NaN,NaN
33,F4,Delta,0.718453,0.046611,-1.407277,0.597731
33,F4,Theta,0.724065,0.064364,-1.356798,0.418346
33,F4,Alpha,0.808523,0.095129,-0.212998,0.684840
33,F4,Beta,0.649490,0.068003,-2.143715,0.531804
33,F4,Total,0.885674,0.066431,NaN,NaN
33,F8,Delta,0.715392,0.052499,-1.596054,0.675061
33,F8,Theta,0.718020,0.067783,-1.604639,0.461636
33,F8,Alpha,0.836444,0.100238,0.074040,0.730728
33,F8,Beta,0.662177,0.068276,-2.154459,0.548333
33,F8,Total,0.900546,0.072754,NaN,NaN
33,T7,Delta,0.716464,0.051340,-1.576614,0.655430
33,T7,Theta,0.715363,0.068061,-1.609596,0.476165
33,T7,Alpha,0.835908,0.103188,0.072477,0.752785
33,T7,Beta,0.655031,0.067646,-2.202420,0.556116
33,T7,Total,0.897992,0.073380,NaN,NaN
33,C3,Delta,0.711844,0.060728,-1.855718,0.805648
33,C3,Theta,0.715281,0.074096,-1.927162,0.572100
33,C3,Alpha,0.877479,0.117967,0.463250,0.857323
33,C3,Beta,0.675362,0.071151,-2.344295,0.625244
33,C3,Total,0.925323,0.089517,NaN,NaN
33,Cz,Delta,0.712266,0.060603,-1.852991,0.793387
33,Cz,Theta,0.717179,0.076106,-1.967187,0.564632
33,Cz,Alpha,0.884812,0.118084,0.524674,0.847913
33,Cz,Beta,0.674004,0.070829,-2.411790,0.604254
33,Cz,Total,0.931290,0.089310,NaN,NaN
33,C4,Delta,0.650626,0.056585,-1.118108,0.553154
33,C4,Theta,0.641432,0.062917,-1.345405,0.360039
33,C4,Alpha,0.714114,0.083348,-0.421827,0.606874
33,C4,Beta,0.581493,0.057014,-2.064390,0.454114
33,C4,Total,0.802096,0.060891,NaN,NaN
33,T8,Delta,0.650791,0.056556,-1.132306,0.552110
33,T8,Theta,0.642568,0.067134,-1.364154,0.369435
33,T8,Alpha,0.716573,0.086386,-0.414878,0.604296
33,T8,Beta,0.585052,0.064045,-2.021837,0.528420
33,T8,Total,0.804881,0.063156,NaN,NaN
33,P7,Delta,0.642837,0.051414,-1.440999,0.512999
33,P7,Theta,0.647057,0.062596,-1.460339,0.370806
33,P7,Alpha,0.737995,0.082545,-0.247767,0.593825
33,P7,Beta,0.614862,0.061135,-1.849270,0.554843
33,P7,Total,0.817182,0.060505,NaN,NaN
33,P3,Delta,0.636226,0.057294,-1.382066,0.518774
33,P3,Theta,0.640204,0.069060,-1.436053,0.358809
33,P3,Alpha,0.730434,0.091342,-0.264238,0.605253
33,P3,Beta,0.600803,0.063894,-1.884194,0.543532
33,P3,Total,0.808642,0.067529,NaN,NaN
33,Pz,Delta,0.676446,0.051626,-1.547268,0.647980
33,Pz,Theta,0.674703,0.065830,-1.640478,0.446982
33,Pz,Alpha,0.791534,0.093661,0.024427,0.692756
33,Pz,Beta,0.639307,0.060103,-2.034136,0.553676
33,Pz,Total,0.859856,0.068352,NaN,NaN
33,P4,Delta,0.670212,0.058363,-1.613095,0.708510
33,P4,Theta,0.668221,0.076721,-1.745699,0.459217
33,P4,Alpha,0.804722,0.107945,0.172970,0.764844
33,P4,Beta,0.628740,0.064888,-2.179349,0.586161
33,P4,Total,0.862854,0.079426,NaN,NaN
33,P8,Delta,0.750723,0.042339,-1.220914,0.553889
33,P8,Theta,0.755793,0.061001,-1.199202,0.424827
33,P8,Alpha,0.816835,0.086299,-0.385785,0.670840
33,P8,Beta,0.658470,0.060125,-2.256352,0.507862
33,P8,Total,0.905263,0.058824,NaN,NaN
33,O1,Delta,0.756323,0.041078,-1.286186,0.576920
33,O1,Theta,0.763001,0.057328,-1.249382,0.395927
33,O1,Alpha,0.831919,0.089005,-0.296391,0.670617
33,O1,Beta,0.667666,0.060410,-2.275619,0.497138
33,O1,Total,0.916152,0.059435,NaN,NaN
33,O2,Delta,0.742669,0.044703,-1.554402,0.684858
33,O2,Theta,0.746745,0.063256,-1.563809,0.487758
33,O2,Alpha,0.858953,0.099239,0.067758,0.760853
33,O2,Beta,0.677640,0.061710,-2.278485,0.528701
33,O2,Total,0.925617,0.068109,NaN,NaN
34,Fp1,Delta,0.718847,0.056803,-0.909517,0.599985
34,Fp1,Theta,0.692694,0.064390,-1.369640,0.364688
34,Fp1,Alpha,0.758207,0.090996,-0.525436,0.675743
34,Fp1,Beta,0.615500,0.060809,-2.207224,0.497290
34,Fp1,Total,0.854613,0.064402,NaN,NaN
34,Fp2,Delta,0.726600,0.060830,-0.888165,0.606956
34,Fp2,Theta,0.697146,0.064913,-1.371988,0.378527
34,Fp2,Alpha,0.761256,0.087853,-0.539114,0.686657
34,Fp2,Beta,0.618115,0.057230,-2.233072,0.493644
34,Fp2,Total,0.859570,0.063165,NaN,NaN
34,F7,Delta,0.711826,0.047682,-1.233015,0.578964
34,F7,Theta,0.716880,0.059900,-1.255602,0.388125
34,F7,Alpha,0.783077,0.089051,-0.368030,0.671994
34,F7,Beta,0.636041,0.060793,-2.156667,0.493782
34,F7,Total,0.870314,0.060987,NaN,NaN
34,F3,Delta,0.711794,0.045342,-1.239887,0.572139
34,F3,Theta,0.718764,0.060833,-1.248992,0.406353
34,F3,Alpha,0.784922,0.087912,-0.361747,0.664684
34,F3,Beta,0.634460,0.061236,-2.172542,0.512738
34,F3,Total,0.871900,0.059984,NaN,NaN
34,Fz,Delta,0.714808,0.045411,-1.399214,0.586631
34,Fz,Theta,0.720199,0.059892,-1.358503,0.391498
34,Fz,Alpha,0.804450,0.090849,-0.214702,0.662017
34,Fz,Beta,0.648323,0.063290,-2.122773,0.513954
34,Fz,Total,0.881888,0.062663,NaN,NaN
34,F4,Delta,0.718453,0.046611,-1.407277,0.597731
34,F4,Theta,0.724065,0.064364,-1.356798,0.418346
34,F4,Alpha,0.808523,0.095129,-0.212998,0.684840
34,F4,Beta,0.649490,0.068003,-2.143715,0.531804
34,F4,Total,0.885674,0.066431,NaN,NaN
34,F8,Delta,0.715392,0.052499,-1.596054,0.675061
34,F8,Theta,0.718020,0.067783,-1.604639,0.461636
34,F8,Alpha,0.836444,0.100238,0.074040,0.730728
34,F8,Beta,0.662177,0.068276,-2.154459,0.548333
34,F8,Total,0.900546,0.072754,NaN,NaN
34,T7,Delta,0.716464,0.051340,-1.576614,0.655430
34,T7,Theta,0.715363,0.068061,-1.609596,0.476165
34,T7,Alpha,0.835908,0.103188,0.072477,0.752785
34,T7,Beta,0.655031,0.067646,-2.202420,0.556116
34,T7,Total,0.897992,0.073380,NaN,NaN
34,C3,Delta,0.711844,0.060728,-1.855718,0.805648
34,C3,Theta,0.715281,0.074096,-1.927162,0.572100
34,C3,Alpha,0.877479,0.117967,0.463250,0.857323
34,C3,Beta,0.675362,0.071151,-2.344295,0.625244
34,C3,Total,0.925323,0.089517,NaN,NaN
34,Cz,Delta,0.712266,0.060603,-1.852991,0.793387
34,Cz,Theta,0.717179,0.076106,-1.967187,0.564632
34,Cz,Alpha,0.884812,0.118084,0.524674,0.847913
34,Cz,Beta,0.674004,0.070829,-2.411790,0.604254
34,Cz,Total,0.931290,0.089310,NaN,NaN
34,C4,Delta,0.650626,0.056585,-1.118108,0.553154
34,C4,Theta,0.641432,0.062917,-1.345405,0.360039
34,C4,Alpha,0.714114,0.083348,-0.421827,0.606874
34,C4,Beta,0.581493,0.057014,-2.064390,0.454114
34,C4,Total,0.802096,0.060891,NaN,NaN
34,T8,Delta,0.650791,0.056556,-1.132306,0.552110
34,T8,Theta,0.642568,0.067134,-1.364154,0.369435
34,T8,Alpha,0.716573,0.086386,-0.414878,0.604296
34,T8,Beta,0.585052,0.064045,-2.021837,0.528420
34,T8,Total,0.804881,0.063156,NaN,NaN
34,P7,Delta,0.642837,0.051414,-1.440999,0.512999
34,P7,Theta,0.647057,0.062596,-1.460339,0.370806
34,P7,Alpha,0.737995,0.082545,-0.247767,0.593825
34,P7,Beta,0.614862,0.061135,-1.849270,0.554843
34,P7,Total,0.817182,0.060505,NaN,NaN
34,P3,Delta,0.636226,0.057294,-1.382066,0.518774
34,P3,Theta,0.640204,0.069060,-1.436053,0.358809
34,P3,Alpha,0.730434,0.091342,-0.264238,0.605253
34,P3,Beta,0.600803,0.063894,-1.884194,0.543532
34,P3,Total,0.808642,0.067529,NaN,NaN
34,Pz,Delta,0.676446,0.051626,-1.547268,0.647980
34,Pz,Theta,0.674703,0.065830,-1.640478,0.446982
34,Pz,Alpha,0.791534,0.093661,0.024427,0.692756
34,Pz,Beta,0.639307,0.060103,-2.034136,0.553676
34,Pz,Total,0.859856,0.068352,NaN,NaN
34,P4,Delta,0.670212,0.058363,-1.613095,0.708510
34,P4,Theta,0.668221,0.076721,-1.745699,0.459217
34,P4,Alpha,0.804722,0.107945,0.172970,0.764844
34,P4,Beta,0.628740,0.064888,-2.179349,0.586161
34,P4,Total,0.862854,0.079426,NaN,NaN
34,P8,Delta,0.750723,0.042339,-1.220914,0.553889
34,P8,Theta,0.755793,0.061001,-1.199202,0.424827
34,P8,Alpha,0.816835,0.086299,-0.385785,0.670840
34,P8,Beta,0.658470,0.060125,-2.256352,0.507862
34,P8,Total,0.905263,0.058824,NaN,NaN
34,O1,Delta,0.756323,0.041078,-1.286186,0.576920
34,O1,Theta,0.763001,0.057328,-1.249382,0.395927
34,O1,Alpha,0.831919,0.089005,-0.296391,0.670617
34,O1,Beta,0.667666,0.060410,-2.275619,0.497138
34,O1,Total,0.916152,0.059435,NaN,NaN
34,O2,Delta,0.742669,0.044703,-1.554402,0.684858
34,O2,Theta,0.746745,0.063256,-1.563809,0.487758
34,O2,Alpha,0.858953,0.099239,0.067758,0.760853
34,O2,Beta,0.677640,0.061710,-2.278485,0.528701
34,O2,Total,0.925617,0.068109,NaN,NaN
35,Fp1,Delta,0.715507,0.057083,-0.939611,0.606793
35,Fp1,Theta,0.689603,0.065066,-1.378886,0.364489
35,Fp1,Alpha,0.756292,0.092480,-0.508863,0.683635
35,Fp1,Beta,0.614992,0.061621,-2.178332,0.503465
35,Fp1,Total,0.852002,0.065301,NaN,NaN
35,Fp2,Delta,0.722735,0.061260,-0.918501,0.614191
35,Fp2,Theta,0.693999,0.065576,-1.381910,0.378371
35,Fp2,Alpha,0.759393,0.089256,-0.521366,0.695409
35,Fp2,Beta,0.617621,0.057821,-2.204546,0.499739
35,Fp2,Total,0.856975,0.063962,NaN,NaN
35,F7,Delta,0.708624,0.048308,-1.262784,0.588673
